id_prod;date;session_id;client_id;price;categ;sex;age;year;month;day;range_age
0_1888;2022-06-10 19:39:44;s_221775;c_6714;9.78;0;f;57;2022;6;10;54-58
0_1354;2021-08-22 07:14:01;s_79080;c_6714;7.02;0;f;57;2021;8;22;54-58
1_388;2021-07-28 09:20:44;s_68181;c_6714;16.7;1;f;57;2021;7;28;54-58
0_2030;2022-08-08 09:19:07;s_250190;c_6714;13.4;0;f;57;2022;8;8;54-58
0_1563;2021-08-07 17:05:15;s_72639;c_6714;3.99;0;f;57;2021;8;7;54-58
0_593;2023-01-19 10:21:20;s_329166;c_6714;8.99;0;f;57;2023;1;19;54-58
1_503;2022-12-04 16:12:40;s_307051;c_6714;26.99;1;f;57;2022;12;4;54-58
0_1333;2022-08-05 08:46:23;s_248684;c_6714;5.99;0;f;57;2022;8;5;54-58
0_1096;2021-04-11 20:39:22;s_19239;c_6714;10.99;0;f;57;2021;4;11;54-58
0_1469;2021-06-05 06:50:31;s_44282;c_6714;14.99;0;f;57;2021;6;5;54-58
0_1328;2022-10-25 19:46:31;s_287945;c_6714;8.52;0;f;57;2022;10;25;54-58
0_1434;2021-08-05 12:45:16;s_71689;c_6714;8.58;0;f;57;2021;8;5;54-58
0_1426;2022-04-19 00:24:58;s_196132;c_6714;13.44;0;f;57;2022;4;19;54-58
0_1829;2021-07-23 12:06:03;s_66099;c_6714;4.99;0;f;57;2021;7;23;54-58
1_362;2022-11-20 01:02:49;s_300024;c_6714;11.25;1;f;57;2022;11;20;54-58
1_334;2021-11-04 14:08:27;s_114676;c_6714;39.35;1;f;57;2021;11;4;54-58
1_652;2023-01-23 01:35:47;s_330877;c_6714;27.52;1;f;57;2023;1;23;54-58
0_276;2021-03-25 05:30:19;s_11118;c_6714;1.81;0;f;57;2021;3;25;54-58
0_1641;2021-09-10 19:00:47;s_87909;c_6714;14.99;0;f;57;2021;9;10;54-58
0_1639;2022-11-22 12:25:08;s_301148;c_6714;6.99;0;f;57;2022;11;22;54-58
2_37;2022-05-25 04:57:05;s_213648;c_6714;48.99;2;f;57;2022;5;25;54-58
0_1627;2023-01-22 04:05:01;s_330438;c_6714;3.99;0;f;57;2023;1;22;54-58
2_43;2021-05-13 05:39:05;s_33830;c_6714;69.99;2;f;57;2021;5;13;54-58
0_1621;2023-01-29 08:10:49;s_333963;c_6714;17.99;0;f;57;2023;1;29;54-58
0_1198;2021-03-17 18:47:06;s_7696;c_6714;11.59;0;f;57;2021;3;17;54-58
1_43;2021-04-21 12:36:34;s_23668;c_6714;23.99;1;f;57;2021;4;21;54-58
0_1613;2022-06-25 01:30:02;s_228818;c_6714;8.99;0;f;57;2022;6;25;54-58
1_735;2022-12-20 10:24:03;s_314825;c_6714;22.99;1;f;57;2022;12;20;54-58
1_286;2023-01-12 00:32:40;s_325555;c_6714;29.44;1;f;57;2023;1;12;54-58
0_2232;2021-09-20 18:50:16;s_92882;c_6714;8.94;0;f;57;2021;9;20;54-58
0_1131;2021-12-15 17:56:37;s_134843;c_6714;17.99;0;f;57;2021;12;15;54-58
1_293;2021-05-02 19:33:53;s_28987;c_6714;22.99;1;f;57;2021;5;2;54-58
0_1342;2022-03-10 09:30:24;s_177063;c_6714;19.49;0;f;57;2022;3;10;54-58
0_0;2022-02-04 03:10:17;s_159660;c_6714;3.75;0;f;57;2022;2;4;54-58
0_266;2022-07-30 10:50:02;s_245842;c_6714;18.96;0;f;57;2022;7;30;54-58
1_442;2023-02-16 10:27:53;s_342373;c_6714;24.98;1;f;57;2023;2;16;54-58
0_1188;2021-08-31 02:58:50;s_82937;c_6714;14.94;0;f;57;2021;8;31;54-58
0_1598;2021-05-24 02:48:19;s_38682;c_6714;10.98;0;f;57;2021;5;24;54-58
1_647;2022-01-29 13:36:54;s_156951;c_6714;29.99;1;f;57;2022;1;29;54-58
1_304;2021-09-05 23:19:36;s_85607;c_6714;26.64;1;f;57;2021;9;5;54-58
0_1064;2022-11-17 12:32:23;s_298821;c_6714;4.57;0;f;57;2022;11;17;54-58
0_1075;2022-02-02 10:44:22;s_158818;c_6714;10.99;0;f;57;2022;2;2;54-58
0_1571;2021-11-04 11:32:12;s_114606;c_6714;5.99;0;f;57;2021;11;4;54-58
0_1257;2021-05-12 11:42:40;s_33466;c_6714;10.99;0;f;57;2021;5;12;54-58
0_1002;2021-04-09 12:58:28;s_18155;c_6714;8.31;0;f;57;2021;4;9;54-58
1_167;2021-08-27 20:54:56;s_81528;c_6714;10.99;1;f;57;2021;8;27;54-58
0_1224;2022-04-26 05:09:40;s_199593;c_6714;14.56;0;f;57;2022;4;26;54-58
0_1644;2023-01-10 04:07:52;s_324662;c_6714;4.77;0;f;57;2023;1;10;54-58
0_1253;2021-05-03 20:19:50;s_29448;c_6714;12.99;0;f;57;2021;5;3;54-58
0_1480;2022-08-03 11:07:13;s_247738;c_6714;4.15;0;f;57;2022;8;3;54-58
1_618;2022-06-17 21:35:48;s_225302;c_6714;29.36;1;f;57;2022;6;17;54-58
0_1328;2022-02-12 10:58:39;s_163951;c_6714;8.52;0;f;57;2022;2;12;54-58
0_1401;2021-06-09 23:40:23;s_46458;c_6714;10.99;0;f;57;2021;6;9;54-58
0_1414;2022-07-22 04:54:47;s_241918;c_6714;19.38;0;f;57;2022;7;22;54-58
1_483;2022-05-19 20:32:39;s_211107;c_6714;15.99;1;f;57;2022;5;19;54-58
1_565;2022-03-05 15:13:29;s_174733;c_6714;19.99;1;f;57;2022;3;5;54-58
1_282;2023-01-12 06:21:35;s_325691;c_6714;23.2;1;f;57;2023;1;12;54-58
1_426;2021-11-13 20:22:58;s_119173;c_6714;19.44;1;f;57;2021;11;13;54-58
1_370;2022-02-02 13:51:09;s_158875;c_6714;13.11;1;f;57;2022;2;2;54-58
0_275;2023-01-04 17:18:05;s_321971;c_6714;18.99;0;f;57;2023;1;4;54-58
0_767;2022-11-30 03:27:58;s_304846;c_6714;14.99;0;f;57;2022;11;30;54-58
1_461;2022-10-12 12:05:37;s_281400;c_6714;12.99;1;f;57;2022;10;12;54-58
0_1963;2022-02-10 05:27:57;s_162789;c_6714;9.99;0;f;57;2022;2;10;54-58
0_1330;2022-09-14 21:04:36;s_268088;c_6714;10.44;0;f;57;2022;9;14;54-58
1_708;2022-11-28 18:49:28;s_304181;c_6714;23.06;1;f;57;2022;11;28;54-58
0_1526;2022-04-30 19:33:17;s_201734;c_6714;6.62;0;f;57;2022;4;30;54-58
2_37;2021-04-03 08:15:57;s_15311;c_6714;48.99;2;f;57;2021;4;3;54-58
1_374;2021-07-13 23:48:53;s_61934;c_6714;10.71;1;f;57;2021;7;13;54-58
0_1027;2023-02-22 21:19:09;s_345463;c_6714;4.99;0;f;57;2023;2;22;54-58
1_351;2022-06-01 18:55:20;s_217348;c_6714;28.99;1;f;57;2022;6;1;54-58
0_1692;2021-04-24 21:51:41;s_25252;c_6714;13.36;0;f;57;2021;4;24;54-58
0_1095;2021-04-02 18:23:33;s_15050;c_6714;6.99;0;f;57;2021;4;2;54-58
0_1224;2022-12-26 05:09:40;s_317460;c_6714;14.56;0;f;57;2022;12;26;54-58
1_363;2022-11-10 12:44:24;s_295528;c_6714;16.99;1;f;57;2022;11;10;54-58
0_1557;2022-08-15 08:18:15;s_253533;c_6714;6.99;0;f;57;2022;8;15;54-58
0_2173;2023-01-09 02:24:07;s_324136;c_6714;9.99;0;f;57;2023;1;9;54-58
0_344;2022-12-27 03:56:12;s_317875;c_6714;16.04;0;f;57;2022;12;27;54-58
0_1563;2022-03-26 16:21:27;s_184916;c_6714;3.99;0;f;57;2022;3;26;54-58
0_1640;2021-09-16 08:51:01;s_90700;c_6714;10.71;0;f;57;2021;9;16;54-58
0_1427;2021-09-28 14:49:32;s_96895;c_6714;28.99;0;f;57;2021;9;28;54-58
1_530;2022-09-27 09:45:21;s_274257;c_6714;18.55;1;f;57;2022;9;27;54-58
0_2029;2022-06-04 23:19:49;s_218872;c_6714;3.99;0;f;57;2022;6;4;54-58
0_1417;2022-08-03 12:30:47;s_247771;c_6714;17.99;0;f;57;2022;8;3;54-58
0_1598;2022-05-27 09:09:34;s_214705;c_6714;10.98;0;f;57;2022;5;27;54-58
0_2151;2021-11-07 22:57:12;s_116302;c_6714;16.99;0;f;57;2021;11;7;54-58
1_598;2021-08-02 00:36:33;s_70171;c_6714;14.05;1;f;57;2021;8;2;54-58
0_1469;2021-03-09 06:21:16;s_3800;c_6714;14.99;0;f;57;2021;3;9;54-58
0_1540;2021-10-19 07:57:01;s_106994;c_6714;18.23;0;f;57;2021;10;19;54-58
1_692;2021-09-30 06:06:51;s_97791;c_6714;13.04;1;f;57;2021;9;30;54-58
1_287;2021-11-13 14:41:24;s_119065;c_6714;29.99;1;f;57;2021;11;13;54-58
1_34;2021-12-13 10:12:54;s_133684;c_6714;27.77;1;f;57;2021;12;13;54-58
0_373;2021-12-23 19:04:24;s_138895;c_6714;6.99;0;f;57;2021;12;23;54-58
0_1471;2022-11-20 01:53:59;s_300024;c_6714;12.99;0;f;57;2022;11;20;54-58
0_1072;2022-08-06 10:18:20;s_249199;c_6714;14.82;0;f;57;2022;8;6;54-58
0_153;2021-09-30 06:12:10;s_97791;c_6714;3.99;0;f;57;2021;9;30;54-58
0_1378;2022-05-04 10:58:41;s_203468;c_6714;13.96;0;f;57;2022;5;4;54-58
1_540;2022-01-11 23:17:01;s_148474;c_6714;6.59;1;f;57;2022;1;11;54-58
0_1342;2021-11-10 09:30:24;s_117447;c_6714;19.49;0;f;57;2021;11;10;54-58
1_265;2022-05-31 20:57:55;s_216954;c_6714;24.99;1;f;57;2022;5;31;54-58
1_241;2022-08-12 20:15:45;s_252358;c_6714;21.99;1;f;57;2022;8;12;54-58
0_1287;2022-07-28 10:33:19;s_244912;c_6714;11.99;0;f;57;2022;7;28;54-58
0_1457;2021-12-09 05:18:51;s_131629;c_6714;11.99;0;f;57;2021;12;9;54-58
0_1472;2022-10-19 03:14:35;s_284629;c_6714;12.49;0;f;57;2022;10;19;54-58
0_331;2021-09-25 03:33:11;s_95060;c_6714;19.99;0;f;57;2021;9;25;54-58
0_1625;2022-07-10 06:56:35;s_236259;c_6714;5.99;0;f;57;2022;7;10;54-58
2_209;2021-08-31 02:07:38;s_82937;c_6714;69.99;2;f;57;2021;8;31;54-58
1_686;2022-03-31 19:25:38;s_187388;c_6714;24.03;1;f;57;2022;3;31;54-58
2_208;2022-01-27 17:00:14;s_156050;c_6714;54.87;2;f;57;2022;1;27;54-58
1_622;2021-03-11 23:34:03;s_5039;c_6714;17.41;1;f;57;2021;3;11;54-58
1_736;2021-06-28 18:34:03;s_55123;c_6714;10.29;1;f;57;2021;6;28;54-58
1_379;2021-12-21 06:15:55;s_137593;c_6714;26.99;1;f;57;2021;12;21;54-58
2_237;2021-11-06 18:22:02;s_115702;c_6714;40.99;2;f;57;2021;11;6;54-58
0_1250;2021-10-28 06:36:35;s_111225;c_6714;5.17;0;f;57;2021;10;28;54-58
0_504;2021-05-07 12:10:34;s_31140;c_6714;3.43;0;f;57;2021;5;7;54-58
1_376;2022-12-21 11:10:57;s_315297;c_6714;17.49;1;f;57;2022;12;21;54-58
0_1001;2022-12-05 01:24:36;s_307228;c_6714;4.99;0;f;57;2022;12;5;54-58
1_622;2023-02-28 16:28:53;s_348293;c_6714;17.41;1;f;57;2023;2;28;54-58
0_1333;2022-09-21 03:32:15;s_271141;c_6714;5.99;0;f;57;2022;9;21;54-58
1_336;2021-09-24 11:50:00;s_94753;c_6714;23.56;1;f;57;2021;9;24;54-58
0_1586;2021-10-08 02:58:25;s_101596;c_6714;12.71;0;f;57;2021;10;8;54-58
1_533;2022-10-04 03:05:58;s_277482;c_6714;11.99;1;f;57;2022;10;4;54-58
0_1366;2021-07-04 01:21:17;s_57534;c_6714;16.65;0;f;57;2021;7;4;54-58
0_1324;2021-05-30 22:09:44;s_41835;c_6714;3.93;0;f;57;2021;5;30;54-58
0_2060;2021-06-10 15:51:13;s_46782;c_6714;5.48;0;f;57;2021;6;10;54-58
0_1558;2022-08-08 12:25:30;s_250252;c_6714;11.19;0;f;57;2022;8;8;54-58
0_563;2022-12-01 15:47:54;s_305619;c_6714;17.99;0;f;57;2022;12;1;54-58
1_303;2022-01-16 07:14:23;s_150517;c_6714;13.99;1;f;57;2022;1;16;54-58
1_392;2022-12-17 00:05:38;s_313164;c_6714;18.11;1;f;57;2022;12;17;54-58
0_1394;2021-06-10 13:23:37;s_46726;c_6714;15.63;0;f;57;2021;6;10;54-58
1_412;2022-10-05 09:25:39;s_278062;c_6714;16.65;1;f;57;2022;10;5;54-58
1_431;2022-07-23 20:05:20;s_242681;c_6714;27.99;1;f;57;2022;7;23;54-58
0_1526;2022-02-11 09:21:05;s_163423;c_6714;6.62;0;f;57;2022;2;11;54-58
0_2248;2021-05-20 02:14:44;s_36876;c_6714;19.58;0;f;57;2021;5;20;54-58
1_262;2021-04-05 00:40:15;s_16097;c_6714;26.25;1;f;57;2021;4;5;54-58
0_1417;2022-03-10 06:10:01;s_177016;c_6714;17.99;0;f;57;2022;3;10;54-58
0_1396;2022-06-02 16:42:12;s_217794;c_6714;9.57;0;f;57;2022;6;2;54-58
0_998;2021-03-17 16:23:27;s_7643;c_6714;9.41;0;f;57;2021;3;17;54-58
0_1450;2022-02-20 13:39:21;s_168139;c_6714;7.43;0;f;57;2022;2;20;54-58
1_466;2021-11-10 09:47:18;s_117447;c_6714;15.81;1;f;57;2021;11;10;54-58
0_1526;2021-07-10 12:14:35;s_60427;c_6714;6.62;0;f;57;2021;7;10;54-58
1_278;2021-05-12 03:40:47;s_33310;c_6714;19.18;1;f;57;2021;5;12;54-58
1_407;2021-06-18 11:14:28;s_50304;c_6714;15.99;1;f;57;2021;6;18;54-58
0_1852;2022-10-25 02:04:04;s_287598;c_6714;7.67;0;f;57;2022;10;25;54-58
1_660;2023-01-21 03:56:48;s_329976;c_6714;22.23;1;f;57;2023;1;21;54-58
0_1419;2022-01-28 07:51:35;s_156315;c_6714;8.99;0;f;57;2022;1;28;54-58
0_1566;2021-05-13 23:42:48;s_34170;c_6714;9.04;0;f;57;2021;5;13;54-58
0_1031;2022-11-28 18:42:19;s_304181;c_6714;6.99;0;f;57;2022;11;28;54-58
0_1136;2022-05-09 03:31:11;s_205766;c_6714;3.02;0;f;57;2022;5;9;54-58
0_1579;2021-03-24 22:17:57;s_10992;c_6714;3.99;0;f;57;2021;3;24;54-58
0_1758;2022-02-19 05:37:57;s_167452;c_6714;12.64;0;f;57;2022;2;19;54-58
1_397;2021-07-22 21:33:22;s_65801;c_6714;18.99;1;f;57;2021;7;22;54-58
0_1356;2022-08-05 10:31:05;s_248719;c_6714;5.57;0;f;57;2022;8;5;54-58
2_32;2021-04-28 10:17:39;s_26927;c_6714;55.79;2;f;57;2021;4;28;54-58
1_461;2022-06-04 05:26:02;s_218545;c_6714;12.99;1;f;57;2022;6;4;54-58
2_41;2021-09-07 11:26:32;s_86302;c_6714;68.99;2;f;57;2021;9;7;54-58
2_166;2022-03-02 10:27:58;s_173173;c_6714;230.04;2;f;57;2022;3;2;54-58
0_2066;2022-09-30 06:36:17;s_275584;c_6714;14.7;0;f;57;2022;9;30;54-58
1_236;2022-02-15 04:50:54;s_165382;c_6714;14.04;1;f;57;2022;2;15;54-58
0_635;2022-02-24 01:30:48;s_169909;c_6714;18.99;0;f;57;2022;2;24;54-58
0_2211;2022-05-11 14:06:45;s_206980;c_6714;9.99;0;f;57;2022;5;11;54-58
1_560;2022-07-14 09:44:08;s_238197;c_6714;18.18;1;f;57;2022;7;14;54-58
2_102;2023-01-04 16:31:35;s_321961;c_6714;59.14;2;f;57;2023;1;4;54-58
0_1417;2021-09-19 04:10:27;s_92060;c_6714;17.99;0;f;57;2021;9;19;54-58
0_2020;2022-07-04 19:02:57;s_233540;c_6714;10.01;0;f;57;2022;7;4;54-58
0_2245;2021-04-22 04:57:20;s_23987;c_6714;10.64;0;f;57;2021;4;22;54-58
1_147;2021-07-04 01:38:31;s_57534;c_6714;28.99;1;f;57;2021;7;4;54-58
0_1395;2021-12-28 06:40:39;s_141193;c_6714;3.99;0;f;57;2021;12;28;54-58
0_1125;2023-02-05 00:29:08;s_337021;c_6714;12.99;0;f;57;2023;2;5;54-58
0_2044;2022-11-05 04:17:26;s_292891;c_6714;5.28;0;f;57;2022;11;5;54-58
0_1591;2023-01-01 06:44:06;s_320297;c_6714;9.99;0;f;57;2023;1;1;54-58
1_444;2022-07-12 03:25:00;s_237147;c_6714;12.61;1;f;57;2022;7;12;54-58
1_363;2022-10-06 13:19:28;s_278561;c_6714;16.99;1;f;57;2022;10;6;54-58
0_1646;2022-05-04 03:38:49;s_203323;c_6714;14.85;0;f;57;2022;5;4;54-58
1_287;2022-02-17 21:04:59;s_166774;c_6714;29.99;1;f;57;2022;2;17;54-58
0_1640;2022-03-26 22:54:07;s_185016;c_6714;10.71;0;f;57;2022;3;26;54-58
2_200;2021-05-06 19:55:14;s_30832;c_6714;115.75;2;f;57;2021;5;6;54-58
1_551;2023-01-12 05:53:49;s_325675;c_6714;14.99;1;f;57;2023;1;12;54-58
0_1505;2021-11-12 15:09:30;s_118569;c_6714;14.99;0;f;57;2021;11;12;54-58
0_1434;2021-05-14 19:48:42;s_34533;c_6714;8.58;0;f;57;2021;5;14;54-58
0_1616;2021-07-17 04:58:25;s_63349;c_6714;13.5;0;f;57;2021;7;17;54-58
0_332;2021-04-21 23:10:46;s_23867;c_6714;4.08;0;f;57;2021;4;21;54-58
1_515;2021-09-05 12:55:10;s_85380;c_6714;17.99;1;f;57;2021;9;5;54-58
0_2099;2021-10-09 17:47:21;s_102369;c_6714;7.99;0;f;57;2021;10;9;54-58
1_461;2021-04-12 12:05:37;s_19538;c_6714;12.99;1;f;57;2021;4;12;54-58
0_2139;2021-08-17 05:27:37;s_76834;c_6714;4.99;0;f;57;2021;8;17;54-58
0_1718;2023-02-08 07:51:01;s_338588;c_6714;9.67;0;f;57;2023;2;8;54-58
2_46;2022-03-10 23:48:13;s_177364;c_6714;41.31;2;f;57;2022;3;10;54-58
0_1317;2022-06-26 08:39:27;s_229488;c_6714;4.99;0;f;57;2022;6;26;54-58
1_432;2021-08-24 04:21:31;s_79891;c_6714;24.2;1;f;57;2021;8;24;54-58
0_1388;2022-04-11 20:41:48;s_192621;c_6714;17.15;0;f;57;2022;4;11;54-58
0_1242;2021-05-27 08:51:36;s_40186;c_6714;7.97;0;f;57;2021;5;27;54-58
0_1344;2021-08-14 04:04:24;s_75454;c_6714;19.04;0;f;57;2021;8;14;54-58
0_1248;2022-05-18 09:54:01;s_210401;c_6714;7.49;0;f;57;2022;5;18;54-58
0_1982;2022-12-18 10:46:35;s_313885;c_6714;8.99;0;f;57;2022;12;18;54-58
0_1518;2021-05-09 11:52:55;s_32104;c_6714;4.18;0;f;57;2021;5;9;54-58
1_256;2021-05-13 06:50:05;s_33852;c_6714;26.05;1;f;57;2021;5;13;54-58
0_1363;2022-06-28 18:58:27;s_230643;c_6714;16.99;0;f;57;2022;6;28;54-58
1_285;2022-02-20 01:27:15;s_167863;c_6714;14.99;1;f;57;2022;2;20;54-58
0_1377;2021-10-17 01:14:40;s_105878;c_6714;14.99;0;f;57;2021;10;17;54-58
0_2044;2022-07-11 14:35:47;s_236909;c_6714;5.28;0;f;57;2022;7;11;54-58
0_1555;2021-10-12 18:08:39;s_103824;c_6714;15.99;0;f;57;2021;10;12;54-58
1_398;2021-09-25 02:29:31;s_95060;c_6714;10.17;1;f;57;2021;9;25;54-58
1_44;2023-02-18 23:45:16;s_343600;c_6714;14.49;1;f;57;2023;2;18;54-58
1_446;2021-08-02 15:09:11;s_70444;c_6714;23.92;1;f;57;2021;8;2;54-58
0_1354;2021-03-09 10:47:54;s_3887;c_6714;7.02;0;f;57;2021;3;9;54-58
1_398;2022-07-12 03:40:45;s_237147;c_6714;10.17;1;f;57;2022;7;12;54-58
1_282;2023-02-12 06:21:35;s_340409;c_6714;23.2;1;f;57;2023;2;12;54-58
1_406;2022-12-02 21:15:59;s_306212;c_6714;24.81;1;f;57;2022;12;2;54-58
0_1607;2021-12-12 09:37:47;s_133190;c_6714;3.99;0;f;57;2021;12;12;54-58
0_1984;2022-12-20 10:49:08;s_314825;c_6714;5.7;0;f;57;2022;12;20;54-58
0_1355;2022-08-05 09:51:47;s_248684;c_6714;18.99;0;f;57;2022;8;5;54-58
1_251;2022-08-12 14:56:21;s_252249;c_6714;15.99;1;f;57;2022;8;12;54-58
1_498;2022-11-12 05:07:57;s_296289;c_6714;23.37;1;f;57;2022;11;12;54-58
0_1452;2022-09-21 16:03:36;s_271386;c_6714;13.77;0;f;57;2022;9;21;54-58
1_435;2021-11-07 00:30:38;s_115845;c_6714;11.99;1;f;57;2021;11;7;54-58
0_1499;2022-12-09 18:18:23;s_309589;c_6714;11.99;0;f;57;2022;12;9;54-58
0_1378;2022-11-09 22:59:33;s_295274;c_6714;13.96;0;f;57;2022;11;9;54-58
2_10;2022-01-10 18:56:40;s_147897;c_6714;60.37;2;f;57;2022;1;10;54-58
1_729;2022-06-28 18:43:52;s_230643;c_6714;31.99;1;f;57;2022;6;28;54-58
0_1435;2022-10-30 08:10:24;s_290076;c_6714;13.99;0;f;57;2022;10;30;54-58
1_414;2022-08-07 08:47:11;s_249654;c_6714;23.83;1;f;57;2022;8;7;54-58
1_444;2021-12-21 10:51:55;s_137683;c_6714;12.61;1;f;57;2021;12;21;54-58
0_1583;2022-11-12 20:58:36;s_296601;c_6714;15.99;0;f;57;2022;11;12;54-58
1_436;2022-10-10 20:15:05;s_280596;c_6714;11.76;1;f;57;2022;10;10;54-58
0_1085;2022-04-12 01:29:26;s_192748;c_6714;3.99;0;f;57;2022;4;12;54-58
0_1050;2021-07-24 17:10:00;s_66628;c_6714;12.51;0;f;57;2021;7;24;54-58
1_625;2022-05-16 00:40:48;s_209137;c_6714;22.99;1;f;57;2022;5;16;54-58
0_1634;2021-12-28 09:42:05;s_141264;c_6714;5.8;0;f;57;2021;12;28;54-58
0_1440;2021-06-07 10:53:14;s_45289;c_6714;5.62;0;f;57;2021;6;7;54-58
0_1028;2022-10-22 03:14:06;s_286121;c_6714;4.51;0;f;57;2022;10;22;54-58
1_457;2022-05-02 16:47:45;s_202628;c_6714;22.99;1;f;57;2022;5;2;54-58
0_989;2021-11-02 16:59:41;s_113780;c_6714;18.99;0;f;57;2021;11;2;54-58
0_1438;2021-10-02 01:21:21;s_98690;c_6714;9.31;0;f;57;2021;10;2;54-58
0_1479;2022-03-28 03:12:21;s_185577;c_6714;15.99;0;f;57;2022;3;28;54-58
0_417;2021-10-16 15:23:58;s_105672;c_6714;4.99;0;f;57;2021;10;16;54-58
0_1357;2022-10-03 15:14:02;s_277238;c_6714;15.99;0;f;57;2022;10;3;54-58
0_354;2022-12-22 02:09:17;s_315566;c_6714;5.71;0;f;57;2022;12;22;54-58
1_333;2022-05-18 03:17:20;s_210258;c_6714;15.99;1;f;57;2022;5;18;54-58
0_1395;2021-05-20 20:56:11;s_37235;c_6714;3.99;0;f;57;2021;5;20;54-58
0_1443;2021-09-12 08:17:30;s_88676;c_6714;5.99;0;f;57;2021;9;12;54-58
1_285;2021-12-04 12:31:55;s_129298;c_6714;14.99;1;f;57;2021;12;4;54-58
0_1418;2021-12-06 17:58:23;s_130384;c_6714;8.57;0;f;57;2021;12;6;54-58
1_480;2022-07-21 08:41:36;s_241515;c_6714;19.08;1;f;57;2022;7;21;54-58
0_1106;2021-06-15 12:16:54;s_49014;c_6714;14.27;0;f;57;2021;6;15;54-58
1_376;2022-09-05 12:46:39;s_263610;c_6714;17.49;1;f;57;2022;9;5;54-58
1_720;2023-02-02 19:44:00;s_336022;c_6714;10.86;1;f;57;2023;2;2;54-58
0_2083;2021-03-15 08:19:57;s_6582;c_6714;6.99;0;f;57;2021;3;15;54-58
0_1404;2022-10-29 00:20:19;s_289494;c_6714;6.84;0;f;57;2022;10;29;54-58
0_1795;2021-07-10 02:26:41;s_60242;c_6714;17.99;0;f;57;2021;7;10;54-58
1_711;2021-09-20 18:40:12;s_92882;c_6714;39.99;1;f;57;2021;9;20;54-58
0_1999;2022-07-14 19:02:57;s_238378;c_6714;12.99;0;f;57;2022;7;14;54-58
1_464;2021-12-19 06:12:33;s_136613;c_6714;15.01;1;f;57;2021;12;19;54-58
0_1089;2021-03-02 19:59:04;s_873;c_6714;3.99;0;f;57;2021;3;2;54-58
1_441;2022-02-04 13:20:00;s_159850;c_6714;24.99;1;f;57;2022;2;4;54-58
0_1489;2022-03-28 19:09:06;s_185920;c_6714;10.99;0;f;57;2022;3;28;54-58
1_265;2022-09-16 19:39:45;s_269059;c_6714;24.99;1;f;57;2022;9;16;54-58
2_209;2021-09-07 12:21:38;s_86324;c_6714;69.99;2;f;57;2021;9;7;54-58
2_0;2021-09-24 00:19:31;s_94508;c_6714;162.03;2;f;57;2021;9;24;54-58
2_159;2021-06-17 02:00:45;s_49681;c_6714;145.99;2;f;57;2021;6;17;54-58
0_1370;2022-12-14 18:48:22;s_312050;c_6714;11.3;0;f;57;2022;12;14;54-58
1_445;2021-11-24 05:38:17;s_124231;c_6714;23.99;1;f;57;2021;11;24;54-58
0_1362;2022-08-16 20:03:17;s_254217;c_6714;11.3;0;f;57;2022;8;16;54-58
0_668;2021-08-31 02:07:41;s_82937;c_6714;2.51;0;f;57;2021;8;31;54-58
1_644;2022-05-04 10:22:07;s_203468;c_6714;25.79;1;f;57;2022;5;4;54-58
0_1678;2022-01-18 13:50:14;s_151660;c_6714;13.83;0;f;57;2022;1;18;54-58
0_657;2022-07-21 11:37:10;s_241567;c_6714;6.99;0;f;57;2022;7;21;54-58
1_249;2022-07-22 04:15:17;s_241908;c_6714;22.99;1;f;57;2022;7;22;54-58
0_1634;2022-03-05 21:45:01;s_174878;c_6714;5.8;0;f;57;2022;3;5;54-58
0_1786;2021-09-16 20:34:20;s_90935;c_6714;19.2;0;f;57;2021;9;16;54-58
0_1067;2021-04-12 16:38:20;s_19624;c_6714;12.99;0;f;57;2021;4;12;54-58
1_352;2021-04-18 13:10:56;s_22308;c_6714;19.57;1;f;57;2021;4;18;54-58
1_132;2021-04-22 04:59:07;s_23987;c_6714;14.41;1;f;57;2021;4;22;54-58
0_1530;2022-11-14 16:42:05;s_297546;c_6714;3.24;0;f;57;2022;11;14;54-58
1_631;2022-08-19 07:29:06;s_255406;c_6714;14.99;1;f;57;2022;8;19;54-58
1_260;2022-10-21 23:24:59;s_286036;c_6714;17.63;1;f;57;2022;10;21;54-58
1_310;2022-08-11 00:14:34;s_251448;c_6714;14.2;1;f;57;2022;8;11;54-58
1_392;2021-09-30 15:29:24;s_97978;c_6714;18.11;1;f;57;2021;9;30;54-58
0_1450;2022-10-20 13:39:21;s_285376;c_6714;7.43;0;f;57;2022;10;20;54-58
1_683;2023-02-23 15:11:07;s_345816;c_6714;13.99;1;f;57;2023;2;23;54-58
0_1790;2021-11-16 21:28:48;s_120674;c_6714;15.11;0;f;57;2021;11;16;54-58
1_296;2022-01-18 16:53:39;s_151716;c_6714;24.67;1;f;57;2022;1;18;54-58
1_397;2022-11-12 06:20:50;s_296289;c_6714;18.99;1;f;57;2022;11;12;54-58
0_1067;2022-12-21 20:53:49;s_315479;c_6714;12.99;0;f;57;2022;12;21;54-58
1_398;2022-03-10 06:05:04;s_177016;c_6714;10.17;1;f;57;2022;3;10;54-58
1_442;2022-10-05 12:13:37;s_278107;c_6714;24.98;1;f;57;2022;10;5;54-58
1_279;2021-12-13 08:35:33;s_133662;c_6714;27.99;1;f;57;2021;12;13;54-58
0_1485;2021-03-19 08:26:11;s_8412;c_6714;18.99;0;f;57;2021;3;19;54-58
